107,9683,20140531,210815,013,001798,4901870044131,9179800800000,ＣＧＣ　Ｖパックロー,1,257,05909338
107,9683,20140531,210815,039,003629,4970154306562,0394549000000,えどや　３食冷し中華,1,189,05909338
107,9683,20140531,210815,039,003629,4970154306562,0394549000000,えどや　３食冷し中華,1,189,05909338
107,9683,20140531,210815,808,009171,0000000009898,8080021700000,レジ袋　　　　　　　,1,3,05909338
107,9683,20140531,210815,039,003613,4901160964118,0390079600000,ＣＧＣ　極小粒納豆カ,2,196,05909338
107,9683,20140531,210815,010,001021,0000000001045,9102102100000,ブロッコリー　　　　,1,98,05909338
106,3889,20140531,210829,030,003018,4903333174614,0303651800000,ロッテ　パイの実シェ,1,283,05909177
106,3889,20140531,210829,033,003314,4901777231672,0331044100000,ボスとろけるカフェオ,1,103,05909177
106,3889,20140531,210829,030,003012,4902775044288,0304254000000,おやつＣ　ベビースタ,1,190,05909177
106,3889,20140531,210829,050,004123,4901301729293,0508547700000,ビオレふくだけコット,1,238,05909177
106,3889,20140531,210829,030,003017,4902555138268,0302478200000,カントリーＭバニラコ,1,278,05909177
106,3889,20140531,210829,030,003010,4901330523176,0301872900000,カルビーＰＣコンソメ,1,198,05909177
106,3889,20140531,210829,808,009171,0000000009898,8080021700000,レジ袋　　　　　　　,1,3,05909177
107,9684,20140531,210851,050,004120,4901080116611,0504950900000,おすだけノーマット１,1,880,05909490
107,9684,20140531,210851,040,003713,4902705115521,0403313400000,明治スーパーＣ抹茶ク,1,313,05909490
107,9684,20140531,210851,040,003713,4902705103702,0402561000000,明治スーパーカップバ,1,313,05909490
107,9686,20140531,211107,035,003385,4901880874353,0353501100000,サッポロ　麦とホップ,1,838,05910614
107,9686,20140531,211107,017,002646,0226460102805,9264601800000,ミニメンチあんかけ　,1,84,05910614
107,9686,20140531,211107,017,002646,0226460102805,9264601800000,ミニメンチあんかけ　,1,196,05910614
107,9686,20140531,211107,017,002625,0226519604809,9265196800000,広島県産春採り牡蠣フ,1,144,05910614
107,9686,20140531,211107,017,002868,0228682704751,9286827400000,照り焼きチキンピザ　,1,142,05910614
107,9686,20140531,211107,917,917001,0215500103797,9155001900000,福龍門,1,189,05910614
107,9686,20140531,211107,917,917001,0215500103681,9155001900000,福龍門,1,184,05910614
107,9686,20140531,211107,808,009171,0000000009898,8080021700000,レジ袋　　　　　　　,1,3,05910614
107,9687,20140531,211156,033,003317,4902102107648,0339745900000,コカ・コーラ　綾鷹　,1,84,05909089
107,9687,20140531,211156,038,003518,0000049791112,0380669200000,酪王　カフェオレ　２,1,75,05909089
107,9687,20140531,211156,042,003751,4902410149231,0424328100000,フジパン　杜のホテル,1,128,05909089
107,9687,20140531,211156,042,003755,4903110020455,0420295000000,山崎　ランチパックピ,1,105,05909089
107,9687,20140531,211156,010,001113,4970032047600,9111307800000,ミックスサラダ　　　,1,95,05909089
107,9687,20140531,211156,038,003519,4903080988960,0385928500000,ヤクルト　Ｎｅｗヤク,1,200,05909089
107,9687,20140531,211156,017,002663,0226630002539,9266300800000,ニラレバ炒め小（国産,1,75,05909089
107,9687,20140531,211156,030,003005,4901351017272,0301827900000,カンロ　はちみつレモ,1,148,05909089
107,9687,20140531,211156,033,003317,4901777247680,0339415100000,伊右衛門特茶　５００,1,170,05909089
106,3891,20140531,211437,014,008030,0280301202987,9803012500000,真サバ　　　　　　　,1,149,05909816
106,3891,20140531,211437,011,001394,0000000001526,9139402600000,キウィフルーツ　　　,3,384,05909816
106,3891,20140531,211437,017,002634,0226341805801,9263418300000,さつま揚げ串（ミック,1,174,05909816
106,3891,20140531,211437,033,003313,4901085001998,0339739800000,希少糖ソーダ　　　　,1,134,05909816
106,3892,20140531,211542,035,003384,4901777197145,0355486900000,１９６℃ストロングゼ,1,150,05909933
106,3892,20140531,211542,035,003384,4901777197145,0355486900000,１９６℃ストロングゼ,1,150,05909933
106,3892,20140531,211542,035,003385,4901880871932,0358912000000,サッポロ　男梅サワー,1,123,05909933
106,3892,20140531,211542,017,002634,0226341803609,9263418300000,さつま揚げ串（ミック,1,108,05909933
106,3892,20140531,211542,016,002581,0225815301610,9258153100000,生野菜たっぷりタマゴ,1,48,05909933
106,3892,20140531,211542,017,002625,0226519602867,9265196800000,広島県産春採り牡蠣フ,1,85,05909933
